Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ DEC25,1s,1,0,2025-11-24 09:19:58,24548.5,24549.25,24548.25,24549,34,1,0.5,0.25,0.25,1,,,,
MNQ DEC25,1s,1,1,2025-11-24 09:19:59,24548.5,24548.5,24548.5,24548.5,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,2,2025-11-24 09:20:00,24549,24549,24547.75,24547.75,11,1.25,1.25,0,0,-1,,,,
MNQ DEC25,10s,10,5399,2025-11-24 09:20:00,24546.25,24549.75,24546.25,24547.75,184,3.5,1.5,2,0,1,-38.75,-53,-63.36666667,-40.76
MNQ DEC25,20s,20,5699,2025-11-24 09:20:00,24545.25,24549.75,24543,24547.75,424,6.75,2.5,2,2.25,1,66.35,7.15,17.55,50.63
MNQ DEC25,1s,1,3,2025-11-24 09:20:01,24548,24548,24546.5,24546.5,19,1.5,1.5,0,0,-1,,,,
MNQ DEC25,1s,1,4,2025-11-24 09:20:02,24546.25,24547,24544.75,24544.75,41,2.25,1.5,0.75,0,-1,,,,
MNQ DEC25,1s,1,5,2025-11-24 09:20:03,24545,24545,24543.75,24544.5,22,1.25,0.5,0,0.75,-1,,,,
MNQ DEC25,1s,1,6,2025-11-24 09:20:04,24544.25,24544.75,24543.75,24544,22,1,0.25,0.5,0.25,-1,,,,
MNQ DEC25,1s,1,7,2025-11-24 09:20:05,24544.5,24544.5,24544,24544.25,10,0.5,0.25,0,0.25,-1,,,,
MNQ DEC25,1s,1,8,2025-11-24 09:20:06,24544.5,24545.75,24544.5,24545.25,25,1.25,0.75,0.5,0,1,,,,
MNQ DEC25,1s,1,9,2025-11-24 09:20:07,24544.75,24545.25,24544.25,24544.75,14,1,0,0.5,0.5,0,,,,
MNQ DEC25,1s,1,10,2025-11-24 09:20:08,24545,24546,24545,24546,18,1,1,0,0,1,,,,
MNQ DEC25,1s,1,11,2025-11-24 09:20:09,24545.75,24546.25,24545,24545.25,30,1.25,0.5,0.5,0.25,-1,,,,
MNQ DEC25,1s,1,12,2025-11-24 09:20:10,24545.25,24545.5,24544.5,24544.5,9,1,0.75,0.25,0,-1,,,,
MNQ DEC25,10s,10,5400,2025-11-24 09:20:10,24548,24548,24543.75,24544.5,210,4.25,3.5,0,0.75,-1,-29.9,8.85,-35.08333333,-40.95
MNQ DEC25,1s,1,13,2025-11-24 09:20:11,24544.5,24544.5,24543.75,24543.75,16,0.75,0.75,0,0,-1,,,,
MNQ DEC25,1s,1,14,2025-11-24 09:20:12,24543.75,24543.75,24541.5,24542.25,112,2.25,1.5,0,0.75,-1,,,,
MNQ DEC25,1s,1,15,2025-11-24 09:20:13,24542.75,24543,24542.25,24542.5,10,0.75,0.25,0.25,0.25,-1,,,,
MNQ DEC25,1s,1,16,2025-11-24 09:20:14,24542,24542,24541,24541.25,25,1,0.75,0,0.25,-1,,,,
MNQ DEC25,1s,1,17,2025-11-24 09:20:15,24541.75,24542,24539,24541,189,3,0.75,0.25,2,-1,,,,
MNQ DEC25,1s,1,18,2025-11-24 09:20:16,24541,24541.5,24538,24538.25,70,3.5,2.75,0.5,0.25,-1,,,,
MNQ DEC25,1s,1,19,2025-11-24 09:20:17,24538,24538.75,24537.5,24538.25,96,1.25,0.25,0.5,0.5,1,,,,
MNQ DEC25,1s,1,20,2025-11-24 09:20:18,24538.25,24540.5,24538.25,24540.5,66,2.25,2.25,0,0,1,,,,
MNQ DEC25,1s,1,21,2025-11-24 09:20:19,24540.5,24540.5,24538.5,24538.5,36,2,2,0,0,-1,,,,
MNQ DEC25,1s,1,22,2025-11-24 09:20:20,24538.75,24539.25,24538.25,24539.25,38,1,0.5,0,0.5,1,,,,
MNQ DEC25,10s,10,5401,2025-11-24 09:20:20,24544.5,24544.5,24537.5,24539.25,658,7,5.25,0,1.75,-1,41.9,71.8,9.21666667,-21.89
MNQ DEC25,20s,20,5700,2025-11-24 09:20:20,24548,24548,24537.5,24539.25,868,10.5,8.75,0,1.75,-1,175.5,109.15,41.95,58.56
MNQ DEC25,1s,1,23,2025-11-24 09:20:21,24539.5,24541.5,24539.5,24541,45,2,1.5,0.5,0,1,,,,
MNQ DEC25,1s,1,24,2025-11-24 09:20:22,24541.5,24542,24541,24541.75,52,1,0.25,0.25,0.5,1,,,,
MNQ DEC25,1s,1,25,2025-11-24 09:20:23,24542,24543.5,24542,24542.5,50,1.5,0.5,1,0,1,,,,
MNQ DEC25,1s,1,26,2025-11-24 09:20:24,24542.5,24543.25,24542.5,24543.25,11,0.75,0.75,0,0,1,,,,
