Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ MAR26,1s,1,0,2026-02-23 09:19:40,24944.5,24945,24944.25,24945,14,0.75,0.5,0,0.25,1,,,,
MNQ MAR26,10s,10,5397,2026-02-23 09:19:40,24944.5,24946.25,24944.25,24945,98,2,0.5,1.25,0.25,1,-38.2,10.35,7.71666667,6.05
MNQ MAR26,20s,20,5698,2026-02-23 09:19:40,24945.75,24946.25,24943.5,24945,261,2.75,0.75,0.5,1.5,-1,-190.5,5.95,-8.46666667,-36.56
MNQ MAR26,1s,1,1,2026-02-23 09:19:41,24945,24945.5,24945,24945.5,2,0.5,0.5,0,0,1,,,,
MNQ MAR26,1s,1,2,2026-02-23 09:19:42,24945.25,24946,24945,24946,16,1,0.75,0,0.25,1,,,,
MNQ MAR26,1s,1,3,2026-02-23 09:19:43,24945.75,24945.75,24945.75,24945.75,1,0,0,0,0,0,,,,
MNQ MAR26,1s,1,4,2026-02-23 09:19:45,24945.75,24945.75,24945.25,24945.25,3,0.5,0.5,0,0,-1,,,,
MNQ MAR26,1s,1,5,2026-02-23 09:19:46,24945.25,24945.75,24945,24945.75,8,0.75,0.5,0,0.25,1,,,,
MNQ MAR26,1s,1,6,2026-02-23 09:19:47,24945.25,24945.75,24944.75,24944.75,19,1,0.5,0.5,0,-1,,,,
MNQ MAR26,1s,1,7,2026-02-23 09:19:48,24944.25,24944.5,24944,24944.5,13,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,1s,1,8,2026-02-23 09:19:49,24944,24944,24944,24944,1,0,0,0,0,0,,,,
MNQ MAR26,1s,1,9,2026-02-23 09:19:50,24944.5,24944.5,24943.5,24943.75,29,1,0.75,0,0.25,-1,,,,
MNQ MAR26,10s,10,5398,2026-02-23 09:19:50,24945,24946,24943.5,24943.75,92,2.5,1.25,1,0.25,-1,-19.1,19.1,17.1,11.11
MNQ MAR26,1s,1,10,2026-02-23 09:19:51,24944.25,24944.25,24943.5,24943.5,3,0.75,0.75,0,0,-1,,,,
MNQ MAR26,1s,1,11,2026-02-23 09:19:52,24943.75,24944,24943.5,24943.5,4,0.5,0.25,0.25,0,-1,,,,
MNQ MAR26,1s,1,12,2026-02-23 09:19:53,24943.75,24943.75,24943.75,24943.75,1,0,0,0,0,0,,,,
MNQ MAR26,1s,1,13,2026-02-23 09:19:54,24943.75,24944,24942.75,24943.25,56,1.25,0.5,0.25,0.5,-1,,,,
MNQ MAR26,1s,1,14,2026-02-23 09:19:55,24943.25,24943.75,24943.25,24943.5,6,0.5,0.25,0.25,0,1,,,,
MNQ MAR26,1s,1,15,2026-02-23 09:19:56,24943.25,24943.25,24942.75,24943.25,29,0.5,0,0,0.5,0,,,,
MNQ MAR26,1s,1,16,2026-02-23 09:19:57,24942.5,24942.5,24942.5,24942.5,10,0,0,0,0,0,,,,
MNQ MAR26,1s,1,17,2026-02-23 09:19:58,24943,24943,24942.5,24942.75,17,0.5,0.25,0,0.25,-1,,,,
MNQ MAR26,1s,1,18,2026-02-23 09:19:59,24943.25,24943.25,24942.75,24942.75,3,0.5,0.5,0,0,-1,,,,
