Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ DEC25,1s,1,0,2025-11-05 09:19:47,25560.25,25560.25,25559.25,25559.25,15,1,1,0,0,-1,,,,
MNQ DEC25,1s,1,1,2025-11-05 09:19:48,25559.5,25560.5,25559.5,25560.25,13,1,0.75,0.25,0,1,,,,
MNQ DEC25,1s,1,2,2025-11-05 09:19:49,25560.5,25560.5,25559.75,25560.5,6,0.75,0,0,0.75,0,,,,
MNQ DEC25,1s,1,3,2025-11-05 09:19:50,25560,25560,25560,25560,1,0,0,0,0,0,,,,
MNQ DEC25,10s,10,5398,2025-11-05 09:19:50,25558.25,25561,25558,25560,175,3,1.75,1,0.25,1,4.85,17.6,5.71666667,11.76
MNQ DEC25,1s,1,4,2025-11-05 09:19:51,25560,25560,25559.5,25559.5,19,0.5,0.5,0,0,-1,,,,
MNQ DEC25,1s,1,5,2025-11-05 09:19:52,25559,25559,25558.25,25558.25,10,0.75,0.75,0,0,-1,,,,
MNQ DEC25,1s,1,6,2025-11-05 09:19:53,25558.25,25559.25,25558,25559,10,1.25,0.75,0.25,0.25,1,,,,
MNQ DEC25,1s,1,7,2025-11-05 09:19:54,25558.75,25558.75,25558.75,25558.75,1,0,0,0,0,0,,,,
MNQ DEC25,1s,1,8,2025-11-05 09:19:55,25559.5,25559.5,25559,25559,4,0.5,0.5,0,0,-1,,,,
MNQ DEC25,1s,1,9,2025-11-05 09:19:56,25559,25559.25,25559,25559,11,0.25,0,0.25,0,0,,,,
MNQ DEC25,1s,1,10,2025-11-05 09:19:57,25558.75,25558.75,25558.75,25558.75,3,0,0,0,0,0,,,,
MNQ DEC25,1s,1,11,2025-11-05 09:19:58,25558.75,25559.25,25558.75,25559.25,5,0.5,0.5,0,0,1,,,,
MNQ DEC25,1s,1,12,2025-11-05 09:19:59,25559,25559,25558.5,25558.75,8,0.5,0.25,0,0.25,-1,,,,
MNQ DEC25,1s,1,13,2025-11-05 09:20:00,25559,25559.5,25559,25559.5,11,0.5,0.5,0,0,1,,,,
MNQ DEC25,10s,10,5399,2025-11-05 09:20:00,25560,25560,25558,25559.5,82,2,0.5,0,1.5,-1,-32.9,-37.75,-3.53333333,-0.45
