Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ JUN26,1s,1,0,2026-05-20 09:26:02,29105.25,29105.75,29105.25,29105.75,11,0.5,0.5,0,0,1,,,,
MNQ JUN26,1s,1,1,2026-05-20 09:26:03,29105.25,29105.25,29103.25,29104.75,8,2,0.5,0,1.5,-1,,,,
MNQ JUN26,1s,1,2,2026-05-20 09:26:04,29104.5,29104.5,29103.75,29104,8,0.75,0.5,0,0.25,-1,,,,
MNQ JUN26,1s,1,3,2026-05-20 09:26:05,29104.5,29105.25,29103.5,29105.25,36,1.75,0.75,0,1,1,,,,
MNQ JUN26,1s,1,4,2026-05-20 09:26:06,29105,29105.25,29105,29105.25,3,0.25,0.25,0,0,1,,,,
MNQ JUN26,1s,1,5,2026-05-20 09:26:07,29105.5,29105.5,29104.75,29105,11,0.75,0.5,0,0.25,-1,,,,
MNQ JUN26,1s,1,6,2026-05-20 09:26:08,29104.25,29104.25,29104,29104,4,0.25,0.25,0,0,-1,,,,
MNQ JUN26,1s,1,7,2026-05-20 09:26:09,29104,29104,29103.5,29104,4,0.5,0,0,0.5,0,,,,
MNQ JUN26,1s,1,8,2026-05-20 09:26:10,29102.75,29104,29102.75,29103.5,29,1.25,0.75,0.5,0,1,,,,
MNQ JUN26,10s,10,5688,2026-05-20 09:26:10,29107.75,29107.75,29102.75,29103.5,146,5,4.25,0,0.75,-1,-55.3,-69.95,-38.86666667,-20.43
MNQ JUN26,1s,1,9,2026-05-20 09:26:11,29103.5,29104.75,29102.75,29104.25,21,2,0.75,0.5,0.75,1,,,,
MNQ JUN26,1s,1,10,2026-05-20 09:26:12,29103.5,29104.25,29102.75,29102.75,14,1.5,0.75,0.75,0,-1,,,,
MNQ JUN26,1s,1,11,2026-05-20 09:26:13,29103.25,29103.75,29103.25,29103.25,10,0.5,0,0.5,0,0,,,,
MNQ JUN26,1s,1,12,2026-05-20 09:26:14,29103,29103,29102.5,29102.5,9,0.5,0.5,0,0,-1,,,,
MNQ JUN26,1s,1,13,2026-05-20 09:26:15,29102.75,29102.75,29100.75,29101.5,21,2,1.25,0,0.75,-1,,,,
MNQ JUN26,1s,1,14,2026-05-20 09:26:16,29101,29101.25,29098.25,29098.5,93,3,2.5,0.25,0.25,-1,,,,
MNQ JUN26,1s,1,15,2026-05-20 09:26:17,29098.75,29098.75,29096.5,29098.25,87,2.25,0.5,0,1.75,-1,,,,
MNQ JUN26,1s,1,16,2026-05-20 09:26:18,29098.75,29099,29097.75,29098.25,25,1.25,0.5,0.25,0.5,-1,,,,
MNQ JUN26,1s,1,17,2026-05-20 09:26:19,29097.75,29099,29097.75,29098.5,12,1.25,0.75,0.5,0,1,,,,
MNQ JUN26,1s,1,18,2026-05-20 09:26:20,29098,29099,29097.25,29098.75,11,1.75,0.75,0.25,0.75,1,,,,
MNQ JUN26,10s,10,5689,2026-05-20 09:26:20,29103.5,29104.75,29096.5,29098.75,303,8.25,4.75,1.25,2.25,-1,-35.6,19.7,-39.68333333,-19.7
MNQ JUN26,20s,20,5699,2026-05-20 09:26:20,29107.75,29107.75,29096.5,29098.75,449,11.25,9,0,2.25,-1,81.05,34.1,0.86666667,1.67
MNQ JUN26,1s,1,19,2026-05-20 09:26:21,29099,29100.75,29099,29100.25,26,1.75,1.25,0.5,0,1,,,,
MNQ JUN26,1s,1,20,2026-05-20 09:26:22,29100.75,29103.75,29100.5,29103.5,43,3.25,2.75,0.25,0.25,1,,,,
MNQ JUN26,1s,1,21,2026-05-20 09:26:23,29103.5,29104.75,29103.25,29103.25,34,1.5,0.25,1.25,0,-1,,,,
