Instrument,Series,SeriesSeconds,BarIndex,Time,Open,High,Low,Close,Volume,Range,Body,UpperWick,LowerWick,Direction,VO,VO_Change,VO_Slope3,VO_Slope5
MNQ MAR26,1s,1,0,2026-02-03 09:19:52,25942.75,25942.75,25942,25942,2,0.75,0.75,0,0,-1,,,,
MNQ MAR26,1s,1,1,2026-02-03 09:19:53,25942,25942.25,25942,25942.25,5,0.25,0.25,0,0,1,,,,
MNQ MAR26,1s,1,2,2026-02-03 09:19:54,25942.25,25942.5,25942.25,25942.25,4,0.25,0,0.25,0,0,,,,
MNQ MAR26,1s,1,3,2026-02-03 09:19:55,25942.75,25942.75,25942.5,25942.5,5,0.25,0.25,0,0,-1,,,,
MNQ MAR26,1s,1,4,2026-02-03 09:19:56,25942.5,25943.5,25942.5,25943.5,15,1,1,0,0,1,,,,
MNQ MAR26,1s,1,5,2026-02-03 09:19:57,25943.5,25943.75,25943,25943,19,0.75,0.5,0.25,0,-1,,,,
MNQ MAR26,1s,1,6,2026-02-03 09:19:58,25943.5,25943.5,25943,25943,11,0.5,0.5,0,0,-1,,,,
MNQ MAR26,1s,1,7,2026-02-03 09:19:59,25943,25943,25942.75,25942.75,8,0.25,0.25,0,0,-1,,,,
MNQ MAR26,1s,1,8,2026-02-03 09:20:00,25942.5,25942.5,25941.75,25942,16,0.75,0.5,0,0.25,-1,,,,
MNQ MAR26,10s,10,5399,2026-02-03 09:20:00,25941.25,25943.75,25941.25,25942,102,2.5,0.75,1.75,0,1,-37.85,4.1,20.78333333,18.61
MNQ MAR26,20s,20,5699,2026-02-03 09:20:00,25942.25,25943.75,25940.75,25942,245,3,0.25,1.5,1.25,-1,-128.65,-27.45,-38.86666667,-40.34
MNQ MAR26,1s,1,9,2026-02-03 09:20:01,25941.5,25942.25,25941,25941.75,46,1.25,0.25,0.5,0.5,1,,,,
MNQ MAR26,1s,1,10,2026-02-03 09:20:02,25942,25942.25,25941.75,25942.25,14,0.5,0.25,0,0.25,1,,,,
MNQ MAR26,1s,1,11,2026-02-03 09:20:03,25942,25942.25,25941.5,25942.25,16,0.75,0.25,0,0.5,1,,,,
MNQ MAR26,1s,1,12,2026-02-03 09:20:04,25941.25,25941.5,25940.75,25941.5,28,0.75,0.25,0,0.5,1,,,,
MNQ MAR26,1s,1,13,2026-02-03 09:20:05,25941.75,25942.25,25941.25,25942,24,1,0.25,0.25,0.5,1,,,,
MNQ MAR26,1s,1,14,2026-02-03 09:20:06,25941.75,25942,25941,25941,6,1,0.75,0.25,0,-1,,,,
MNQ MAR26,1s,1,15,2026-02-03 09:20:07,25941.5,25942,25941,25941.25,22,1,0.25,0.5,0.25,-1,,,,
MNQ MAR26,1s,1,16,2026-02-03 09:20:08,25941.25,25942,25941.25,25941.75,11,0.75,0.5,0.25,0,1,,,,
MNQ MAR26,1s,1,17,2026-02-03 09:20:09,25941.5,25941.5,25940.75,25941.5,11,0.75,0,0,0.75,0,,,,
MNQ MAR26,1s,1,18,2026-02-03 09:20:10,25940.75,25941,25940.75,25941,2,0.25,0.25,0,0,1,,,,
MNQ MAR26,10s,10,5400,2026-02-03 09:20:10,25941.5,25942.25,25940.75,25941,180,1.5,0.5,0.75,0.25,-1,-21.8,16.05,16.68333333,18.33
MNQ MAR26,1s,1,19,2026-02-03 09:20:11,25941.5,25941.75,25940.75,25940.75,11,1,0.75,0.25,0,-1,,,,
MNQ MAR26,1s,1,20,2026-02-03 09:20:12,25940.5,25941.25,25940.25,25941,23,1,0.5,0.25,0.25,1,,,,
MNQ MAR26,1s,1,21,2026-02-03 09:20:13,25940.25,25940.25,25939.75,25940,26,0.5,0.25,0,0.25,-1,,,,
MNQ MAR26,1s,1,22,2026-02-03 09:20:14,25939.75,25940.25,25939.75,25940.25,6,0.5,0.5,0,0,1,,,,
MNQ MAR26,1s,1,23,2026-02-03 09:20:15,25940,25940.5,25939.5,25939.75,16,1,0.25,0.5,0.25,-1,,,,
MNQ MAR26,1s,1,24,2026-02-03 09:20:16,25939.75,25940.75,25939.75,25940,17,1,0.25,0.75,0,1,,,,
MNQ MAR26,1s,1,25,2026-02-03 09:20:17,25940.25,25940.75,25940,25940.75,13,0.75,0.5,0,0.25,1,,,,
MNQ MAR26,1s,1,26,2026-02-03 09:20:18,25941.25,25942.5,25941.25,25942.25,30,1.25,1,0.25,0,1,,,,
MNQ MAR26,1s,1,27,2026-02-03 09:20:19,25942,25942,25941,25941.5,8,1,0.5,0,0.5,-1,,,,
MNQ MAR26,1s,1,28,2026-02-03 09:20:20,25941.5,25941.75,25941.5,25941.75,2,0.25,0.25,0,0,1,,,,
MNQ MAR26,10s,10,5401,2026-02-03 09:20:20,25941.5,25942.5,25939.5,25941.75,152,3,0.25,0.75,2,1,-7,14.8,11.65,18.64
MNQ MAR26,20s,20,5700,2026-02-03 09:20:20,25941.5,25942.5,25939.5,25941.75,332,3,0.25,0.75,2,1,-122.95,5.7,-17.86666667,-35.14
MNQ MAR26,1s,1,29,2026-02-03 09:20:21,25942.25,25943.25,25942.25,25943.25,25,1,1,0,0,1,,,,
MNQ MAR26,1s,1,30,2026-02-03 09:20:22,25943.5,25943.75,25943,25943.5,19,0.75,0,0.25,0.5,0,,,,
MNQ MAR26,1s,1,31,2026-02-03 09:20:23,25944,25944.5,25943.25,25943.25,33,1.25,0.75,0.5,0,-1,,,,
MNQ MAR26,1s,1,32,2026-02-03 09:20:24,25943.5,25943.5,25943.25,25943.5,6,0.25,0,0,0.25,0,,,,
MNQ MAR26,1s,1,33,2026-02-03 09:20:25,25943.5,25943.75,25943.25,25943.25,6,0.5,0.25,0.25,0,-1,,,,
